Order_ID,Date,Product_ID,Product_Name,Category,Region,City,Customer_ID,Gender,Age,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
ORD00811,2023-04-19,CLO_924,Jeans,Clothing,West,Mumbai,CUST8966,Male,38,8,2259,5,17168.4,10973.21,6195.19
ORD00812,2023-06-26,FUR_442,Chair,Furniture,North,Chandigarh,CUST7772,Male,45,1,127,20,101.6,76.62,24.98
ORD00813,2023-01-25,FUR_157,Chair,Furniture,North,Chandigarh,CUST9488,Female,23,9,2697,10,21845.7,13705.83,8139.87
ORD00814,2023-03-16,ELE_753,Laptop,Electronics,South,Chennai,CUST3881,Female,57,3,1478,20,3547.2,2193.13,1354.07
ORD00815,2023-01-19,FUR_245,Sofa,Furniture,West,Mumbai,CUST7079,Female,41,3,2849,5,8119.65,6435.85,1683.8
ORD00816,2023-06-02,GRO_528,Milk,Groceries,West,Pune,CUST5603,Female,60,2,4540,15,7718,5362.65,2355.35
ORD00817,2023-08-09,FUR_822,Table,Furniture,North,Delhi,CUST8192,Male,33,6,2988,20,14342.4,11067.12,3275.28
ORD00818,2023-12-02,ELE_847,Smartphone,Electronics,South,Hyderabad,CUST2462,Female,35,2,444,0,888,680.69,207.31
ORD00819,2023-05-14,CLO_120,Jeans,Clothing,East,Patna,CUST6753,Female,23,9,1614,0,14526,9098.16,5427.84
ORD00820,2023-01-10,FUR_641,Table,Furniture,North,Lucknow,CUST7899,Female,35,8,1879,15,12777.2,9047.7,3729.5
ORD00821,2023-01-15,FUR_615,Sofa,Furniture,South,Hyderabad,CUST2191,Male,26,9,1511,15,11559.15,7857.9,3701.25
ORD00822,2023-05-23,ELE_710,Smartphone,Electronics,South,Chennai,CUST7008,Female,22,7,3432,5,22822.8,17559.34,5263.46
ORD00823,2023-05-26,FUR_722,Bed,Furniture,South,Bangalore,CUST4841,Female,46,4,3360,5,12768,8760.97,4007.03
ORD00824,2023-01-08,ELE_166,Tablet,Electronics,East,Kolkata,CUST8533,Male,26,5,2414,15,10259.5,6834.83,3424.67
ORD00825,2023-10-25,ELE_263,Tablet,Electronics,East,Bhubaneswar,CUST5471,Female,30,5,4187,15,17794.75,10891.93,6902.82
ORD00826,2023-07-18,FUR_229,Table,Furniture,South,Bangalore,CUST1571,Female,40,7,1931,20,10813.6,9095.61,1717.99
ORD00827,2023-12-07,ELE_250,Smartphone,Electronics,West,Ahmedabad,CUST1178,Male,22,7,834,20,4670.4,3771.33,899.07
ORD00828,2023-10-03,ELE_847,Smartphone,Electronics,East,Patna,CUST5588,Male,19,9,3184,5,27223.2,19830.88,7392.32
ORD00829,2023-08-08,CLO_205,Jacket,Clothing,South,Chennai,CUST2605,Female,20,3,4789,5,13648.65,9035.06,4613.59
ORD00830,2023-12-06,ELE_291,Tablet,Electronics,West,Pune,CUST9516,Female,36,6,1950,20,9360,5635.14,3724.86
ORD00831,2023-11-14,CLO_243,Jeans,Clothing,East,Bhubaneswar,CUST5479,Female,41,9,2471,15,18903.15,15850.62,3052.53
ORD00832,2023-02-04,ELE_282,Headphones,Electronics,North,Delhi,CUST8088,Male,36,6,2452,0,14712,9102.75,5609.25
ORD00833,2023-04-21,ELE_331,Tablet,Electronics,East,Kolkata,CUST6810,Female,25,2,1855,5,3524.5,2749.08,775.42
ORD00834,2023-03-24,CLO_653,Shoes,Clothing,North,Lucknow,CUST3220,Female,30,7,2693,15,16023.35,10929.68,5093.67
ORD00835,2023-01-06,ELE_314,Smartphone,Electronics,North,Delhi,CUST3181,Female,46,9,1562,0,14058,10545.94,3512.06
ORD00836,2023-06-01,FUR_430,Table,Furniture,North,Delhi,CUST8037,Male,51,3,1289,10,3480.3,2093.55,1386.75
ORD00837,2023-03-31,ELE_787,Laptop,Electronics,North,Lucknow,CUST5661,Female,56,8,1911,15,12994.8,8925.25,4069.55
ORD00838,2023-08-02,FUR_158,Sofa,Furniture,North,Lucknow,CUST4968,Male,46,8,1435,15,9758,7748.35,2009.65
ORD00839,2023-02-04,GRO_478,Fruits,Groceries,North,Lucknow,CUST4829,Male,62,8,2430,15,16524,14670.7,1853.3
ORD00840,2023-08-18,FUR_271,Chair,Furniture,East,Bhubaneswar,CUST4158,Female,58,5,789,5,3747.75,2700.4,1047.35
ORD00841,2023-06-14,CLO_798,Jeans,Clothing,North,Chandigarh,CUST1382,Male,34,3,3603,0,10809,9172.65,1636.35
ORD00842,2023-08-12,CLO_102,Shirt,Clothing,South,Bangalore,CUST1371,Male,64,3,215,10,580.5,429.94,150.56
ORD00843,2023-09-10,ELE_416,Tablet,Electronics,North,Delhi,CUST3939,Female,41,4,1173,5,4457.4,3084.03,1373.37
ORD00844,2023-12-01,CLO_178,Shoes,Clothing,South,Hyderabad,CUST7414,Male,53,7,3762,20,21067.2,14212.72,6854.48
ORD00845,2023-02-16,FUR_460,Sofa,Furniture,South,Bangalore,CUST9033,Female,41,8,451,20,2886.4,2236.35,650.05
ORD00846,2023-09-13,FUR_321,Table,Furniture,South,Chennai,CUST2907,Female,30,1,645,20,516,366.74,149.26
ORD00847,2023-08-24,ELE_433,Tablet,Electronics,South,Hyderabad,CUST8265,Female,35,6,2090,10,11286,9750.81,1535.19
ORD00848,2023-07-11,GRO_864,Rice,Groceries,North,Lucknow,CUST5645,Male,31,8,3739,5,28416.4,21568.58,6847.82
ORD00849,2023-12-06,GRO_696,Milk,Groceries,East,Kolkata,CUST2045,Female,52,5,2781,5,13209.75,10595.06,2614.69
ORD00850,2023-09-30,ELE_947,Smartphone,Electronics,East,Kolkata,CUST9633,Female,19,4,696,15,2366.4,1888.95,477.45
ORD00851,2023-12-16,ELE_489,Smartphone,Electronics,East,Kolkata,CUST7468,Male,22,4,1651,15,5613.4,4001.93,1611.47
ORD00852,2023-06-14,GRO_587,Fruits,Groceries,West,Pune,CUST7852,Female,59,9,364,10,2948.4,2258.91,689.49
ORD00853,2023-12-08,GRO_931,Fruits,Groceries,West,Mumbai,CUST8893,Male,39,2,1562,10,2811.6,2321.97,489.63
ORD00854,2023-09-08,ELE_977,Laptop,Electronics,East,Patna,CUST8104,Male,50,1,315,0,315,218.08,96.92
ORD00855,2023-05-05,FUR_181,Chair,Furniture,West,Ahmedabad,CUST8450,Female,60,1,2431,20,1944.8,1303.7,641.1
ORD00856,2023-08-16,ELE_799,Tablet,Electronics,East,Patna,CUST3365,Male,33,2,3021,5,5739.9,3916.63,1823.27
ORD00857,2023-04-23,ELE_112,Laptop,Electronics,East,Kolkata,CUST3741,Male,30,1,328,10,295.2,237.92,57.28
ORD00858,2023-07-08,GRO_525,Rice,Groceries,West,Pune,CUST7801,Female,40,6,598,10,3229.2,1968.25,1260.95
ORD00859,2023-12-20,GRO_925,Eggs,Groceries,East,Bhubaneswar,CUST4779,Male,20,7,245,5,1629.25,1459.92,169.33
ORD00860,2023-10-23,FUR_681,Table,Furniture,North,Delhi,CUST5565,Male,18,4,3988,10,14356.8,12307.5,2049.3
ORD00861,2023-12-29,CLO_896,Shirt,Clothing,North,Delhi,CUST3964,Female,43,9,1967,20,14162.4,12550.9,1611.5
ORD00862,2023-07-03,GRO_790,Fruits,Groceries,North,Chandigarh,CUST4199,Female,37,8,4105,10,29556,26528.48,3027.52
ORD00863,2023-07-01,CLO_340,Jeans,Clothing,South,Bangalore,CUST4440,Male,41,7,182,15,1082.9,788.83,294.07
ORD00864,2023-07-04,FUR_927,Bed,Furniture,South,Hyderabad,CUST9802,Female,47,6,4654,0,27924,24338.27,3585.73
ORD00865,2023-02-11,CLO_709,Shirt,Clothing,South,Chennai,CUST7080,Male,48,2,3930,5,7467,6706.38,760.62
ORD00866,2023-10-21,GRO_497,Rice,Groceries,South,Bangalore,CUST2230,Female,63,8,1401,5,10647.6,8681.84,1965.76
ORD00867,2023-02-26,CLO_581,Shoes,Clothing,North,Delhi,CUST8970,Male,18,4,3648,20,11673.6,7419.72,4253.88
ORD00868,2023-11-17,ELE_278,Smartphone,Electronics,South,Hyderabad,CUST7362,Male,38,5,1651,5,7842.25,5102.51,2739.74
ORD00869,2023-03-02,CLO_153,Shoes,Clothing,South,Chennai,CUST7681,Male,33,1,3783,5,3593.85,3164.16,429.69
ORD00870,2023-06-20,CLO_372,Jeans,Clothing,East,Kolkata,CUST1534,Female,24,5,3498,5,16615.5,12480.11,4135.39
ORD00871,2023-06-11,ELE_913,Tablet,Electronics,South,Chennai,CUST6325,Female,31,7,4803,20,26896.8,21715.78,5181.02
ORD00872,2023-01-10,FUR_533,Bed,Furniture,North,Lucknow,CUST9316,Female,34,5,2799,5,13295.25,11153.81,2141.44
ORD00873,2023-10-15,GRO_972,Fruits,Groceries,West,Pune,CUST9320,Male,64,5,3229,20,12916,8088.44,4827.56
ORD00874,2023-02-14,FUR_196,Table,Furniture,North,Lucknow,CUST6398,Male,40,7,4018,10,25313.4,22429.95,2883.45
ORD00875,2023-10-09,GRO_196,Eggs,Groceries,West,Mumbai,CUST8118,Male,53,7,803,15,4777.85,3032.73,1745.12
ORD00876,2023-03-10,CLO_928,Jacket,Clothing,South,Chennai,CUST2590,Female,50,7,905,10,5701.5,4073.64,1627.86
ORD00877,2023-11-30,CLO_253,Jeans,Clothing,West,Mumbai,CUST3460,Male,51,1,2828,20,2262.4,1980.27,282.13
ORD00878,2023-01-03,FUR_413,Table,Furniture,West,Ahmedabad,CUST7430,Male,35,7,716,15,4260.2,2984,1276.2
ORD00879,2023-09-27,FUR_279,Chair,Furniture,West,Pune,CUST3565,Male,56,7,3261,10,20544.3,16002.78,4541.52
ORD00880,2023-08-16,GRO_225,Eggs,Groceries,North,Delhi,CUST8099,Male,34,1,2221,15,1887.85,1680.8,207.05
ORD00881,2023-06-19,FUR_918,Sofa,Furniture,East,Bhubaneswar,CUST5151,Male,33,9,3698,15,28289.7,23418.02,4871.68
ORD00882,2023-10-11,CLO_820,Shirt,Clothing,West,Mumbai,CUST4565,Male,19,4,2160,5,8208,5769.23,2438.77
ORD00883,2023-08-03,FUR_543,Chair,Furniture,East,Patna,CUST1992,Female,28,9,4296,20,30931.2,21902.95,9028.25
ORD00884,2023-04-27,FUR_265,Sofa,Furniture,South,Chennai,CUST5136,Female,62,8,4561,15,31014.8,21381.39,9633.41
ORD00885,2023-05-25,CLO_827,Jacket,Clothing,West,Pune,CUST5920,Male,19,9,2143,20,15429.6,9828.26,5601.34
ORD00886,2023-05-17,ELE_935,Smartphone,Electronics,East,Kolkata,CUST5212,Female,47,8,3101,20,19846.4,16323.07,3523.33
ORD00887,2023-05-29,GRO_794,Milk,Groceries,East,Bhubaneswar,CUST1924,Female,41,1,2421,0,2421,1981.98,439.02
ORD00888,2023-07-31,GRO_200,Rice,Groceries,East,Kolkata,CUST1556,Female,35,1,2220,0,2220,1924.9,295.1
ORD00889,2023-06-06,ELE_834,Tablet,Electronics,East,Patna,CUST8505,Male,37,8,4754,15,32327.2,27939.38,4387.82
ORD00890,2023-09-22,CLO_304,Jeans,Clothing,West,Mumbai,CUST8246,Female,44,5,2394,20,9576,7882.69,1693.31
ORD00891,2023-01-26,GRO_828,Milk,Groceries,West,Pune,CUST1153,Female,63,1,1816,10,1634.4,1073.97,560.43
ORD00892,2023-10-25,CLO_886,Jacket,Clothing,North,Chandigarh,CUST5368,Female,61,1,4372,5,4153.4,2881.04,1272.36
ORD00893,2023-05-11,CLO_974,Shoes,Clothing,West,Pune,CUST8216,Female,43,3,3883,15,9901.65,8299.37,1602.28
ORD00894,2023-04-28,CLO_874,Shirt,Clothing,East,Patna,CUST3349,Female,53,8,1312,10,9446.4,7778.61,1667.79
ORD00895,2023-05-09,ELE_660,Headphones,Electronics,East,Patna,CUST8433,Female,33,8,3328,15,22630.4,16729.78,5900.62
ORD00896,2023-05-14,FUR_247,Table,Furniture,South,Chennai,CUST3713,Female,43,7,4733,15,28161.35,17123.8,11037.55
ORD00897,2023-07-31,ELE_674,Smartphone,Electronics,North,Delhi,CUST4010,Male,21,2,497,0,994,836.63,157.37
ORD00898,2023-02-18,GRO_239,Milk,Groceries,South,Hyderabad,CUST5825,Female,61,1,3761,0,3761,2541.13,1219.87
ORD00899,2023-04-08,FUR_847,Table,Furniture,West,Mumbai,CUST8067,Male,53,8,1701,20,10886.4,6603.97,4282.43
ORD00900,2023-03-28,GRO_178,Fruits,Groceries,East,Patna,CUST4276,Male,40,1,1399,10,1259.1,1030.49,228.61
ORD00901,2023-07-02,ELE_367,Headphones,Electronics,East,Bhubaneswar,CUST8489,Female,53,3,2821,10,7616.7,6710.44,906.26
ORD00902,2023-08-26,ELE_233,Laptop,Electronics,North,Delhi,CUST2996,Male,53,6,3189,5,18177.3,12694.17,5483.13
ORD00903,2023-05-03,ELE_345,Smartphone,Electronics,South,Hyderabad,CUST4122,Male,57,7,4675,20,26180,22419.62,3760.38
ORD00904,2023-09-19,FUR_183,Sofa,Furniture,North,Lucknow,CUST8322,Male,60,5,915,5,4346.25,3072.05,1274.2
ORD00905,2023-03-10,ELE_622,Smartphone,Electronics,West,Ahmedabad,CUST1142,Female,20,5,634,5,3011.5,2519.74,491.76
ORD00906,2023-01-09,FUR_370,Table,Furniture,South,Chennai,CUST7085,Male,34,5,1272,20,5088,4329.68,758.32
ORD00907,2023-11-24,GRO_717,Fruits,Groceries,North,Chandigarh,CUST1471,Female,52,7,3697,5,24585.05,16706.14,7878.91
ORD00908,2023-09-23,GRO_751,Fruits,Groceries,South,Bangalore,CUST1363,Female,63,2,3340,20,5344,4523.66,820.34
ORD00909,2023-05-25,FUR_834,Sofa,Furniture,North,Delhi,CUST1882,Male,18,7,4711,10,29679.3,19362.09,10317.21
ORD00910,2023-12-20,FUR_205,Bed,Furniture,South,Hyderabad,CUST6204,Male,39,9,3303,20,23781.6,18426.12,5355.48
ORD00911,2023-01-19,CLO_741,Shoes,Clothing,West,Ahmedabad,CUST4083,Male,34,2,873,5,1658.7,1090.77,567.93
ORD00912,2023-11-03,FUR_366,Bed,Furniture,North,Delhi,CUST4518,Male,29,9,2667,5,22802.85,15594.66,7208.19
ORD00913,2023-05-04,GRO_408,Milk,Groceries,West,Pune,CUST1739,Male,27,5,2359,15,10025.75,6789.88,3235.87
ORD00914,2023-10-19,CLO_576,Shirt,Clothing,West,Mumbai,CUST5555,Female,31,6,953,5,5432.1,4168.87,1263.23
ORD00915,2023-11-02,FUR_577,Chair,Furniture,South,Bangalore,CUST7998,Female,24,9,4605,0,41445,34032.14,7412.86
ORD00916,2023-09-03,CLO_800,Shoes,Clothing,North,Lucknow,CUST3603,Male,27,7,1569,5,10433.85,6297.88,4135.97
ORD00917,2023-05-25,GRO_150,Milk,Groceries,North,Delhi,CUST9433,Female,55,8,169,10,1216.8,954.28,262.52
ORD00918,2023-02-08,CLO_900,Shoes,Clothing,West,Pune,CUST9119,Male,45,9,855,15,6540.75,5567.76,972.99
ORD00919,2023-10-31,FUR_397,Sofa,Furniture,North,Lucknow,CUST3330,Male,27,9,3965,0,35685,26402.47,9282.53
ORD00920,2023-10-06,CLO_837,Shoes,Clothing,East,Bhubaneswar,CUST7200,Female,57,7,4672,5,31068.8,25343.52,5725.28
ORD00921,2023-08-20,CLO_388,Shoes,Clothing,South,Hyderabad,CUST7401,Female,35,1,2376,15,2019.6,1235.95,783.65
ORD00922,2023-10-18,FUR_534,Table,Furniture,South,Hyderabad,CUST8164,Male,35,8,4064,15,27635.2,23916.67,3718.53
ORD00923,2023-11-05,ELE_442,Headphones,Electronics,South,Hyderabad,CUST9627,Female,28,2,3357,0,6714,5165.7,1548.3
ORD00924,2023-06-10,FUR_624,Sofa,Furniture,West,Pune,CUST6720,Male,21,3,4936,20,11846.4,8138.63,3707.77
ORD00925,2023-10-06,FUR_350,Chair,Furniture,East,Patna,CUST4381,Female,33,1,2287,15,1943.95,1705.61,238.34
ORD00926,2023-11-05,CLO_629,Jeans,Clothing,South,Hyderabad,CUST5152,Female,22,6,1462,10,7894.8,5549.91,2344.89
ORD00927,2023-03-31,ELE_715,Smartphone,Electronics,East,Patna,CUST4326,Male,29,2,3118,10,5612.4,4619.18,993.22
ORD00928,2023-03-23,GRO_688,Eggs,Groceries,North,Lucknow,CUST6092,Female,24,8,353,20,2259.2,1874.92,384.28
ORD00929,2023-02-01,FUR_882,Bed,Furniture,North,Lucknow,CUST4044,Female,30,5,3501,0,17505,14280.06,3224.94
ORD00930,2023-06-18,GRO_792,Fruits,Groceries,South,Hyderabad,CUST1654,Female,59,8,1898,10,13665.6,11316.76,2348.84
ORD00931,2023-12-21,GRO_354,Rice,Groceries,East,Patna,CUST6262,Female,53,5,2857,5,13570.75,10072.85,3497.9
ORD00932,2023-01-11,CLO_719,Shoes,Clothing,South,Hyderabad,CUST5516,Female,40,5,1108,15,4709,4216.42,492.58
ORD00933,2023-05-31,GRO_734,Fruits,Groceries,South,Chennai,CUST8311,Male,47,4,4811,0,19244,14810.66,4433.34
ORD00934,2023-11-05,CLO_973,Shoes,Clothing,West,Ahmedabad,CUST9075,Male,43,5,355,10,1597.5,1382.75,214.75
ORD00935,2023-08-08,FUR_620,Chair,Furniture,West,Pune,CUST4908,Female,45,8,198,10,1425.6,912.54,513.06
ORD00936,2023-08-14,GRO_944,Eggs,Groceries,West,Ahmedabad,CUST3665,Male,62,6,2983,10,16108.2,12702.13,3406.07
ORD00937,2023-03-12,ELE_667,Headphones,Electronics,North,Delhi,CUST2223,Male,54,3,3757,20,9016.8,5497.86,3518.94
ORD00938,2023-05-23,ELE_777,Laptop,Electronics,West,Pune,CUST3446,Male,22,3,4377,20,10504.8,7194,3310.8
ORD00939,2023-01-04,FUR_962,Bed,Furniture,South,Bangalore,CUST4985,Male,33,8,4999,20,31993.6,28569.81,3423.79
ORD00940,2023-04-08,GRO_519,Fruits,Groceries,North,Chandigarh,CUST5196,Male,20,9,672,0,6048,5171.95,876.05
ORD00941,2023-03-04,GRO_732,Fruits,Groceries,West,Mumbai,CUST9417,Female,58,4,4624,10,16646.4,11199.09,5447.31
ORD00942,2023-01-28,ELE_781,Smartphone,Electronics,West,Ahmedabad,CUST4407,Female,29,4,3240,10,11664,8010.52,3653.48
ORD00943,2023-01-01,GRO_266,Milk,Groceries,North,Delhi,CUST3911,Female,43,1,2515,10,2263.5,2005.88,257.62
ORD00944,2023-12-10,FUR_785,Bed,Furniture,East,Kolkata,CUST6289,Male,56,1,1018,15,865.3,628.04,237.26
ORD00945,2023-02-28,CLO_935,Shirt,Clothing,South,Hyderabad,CUST3262,Male,19,1,4667,20,3733.6,2386.96,1346.64
ORD00946,2023-08-27,FUR_466,Chair,Furniture,East,Bhubaneswar,CUST6287,Female,60,2,4122,5,7831.8,6837,994.8
ORD00947,2023-03-21,CLO_796,Shirt,Clothing,West,Ahmedabad,CUST6580,Female,32,4,4673,20,14953.6,10704.02,4249.58
ORD00948,2023-07-14,FUR_313,Table,Furniture,West,Ahmedabad,CUST7997,Female,29,7,1947,5,12947.55,10591.91,2355.64
ORD00949,2023-02-13,CLO_514,Jeans,Clothing,East,Kolkata,CUST8865,Female,40,6,4120,20,19776,12234.65,7541.35
ORD00950,2023-05-31,GRO_767,Fruits,Groceries,South,Hyderabad,CUST1164,Female,38,1,3157,10,2841.3,2420.32,420.98
ORD00951,2023-02-14,GRO_501,Fruits,Groceries,West,Mumbai,CUST7349,Female,53,4,118,0,472,349.98,122.02
ORD00952,2023-01-07,CLO_860,Jacket,Clothing,West,Pune,CUST7571,Female,21,2,4250,10,7650,6857.74,792.26
ORD00953,2023-02-11,FUR_396,Chair,Furniture,East,Patna,CUST1452,Male,27,6,1567,5,8931.9,7249.89,1682.01
ORD00954,2023-07-12,FUR_703,Chair,Furniture,South,Bangalore,CUST1880,Female,56,5,4244,20,16976,10296.86,6679.14
ORD00955,2023-03-10,CLO_157,Jeans,Clothing,West,Ahmedabad,CUST4645,Male,48,4,3616,5,13740.8,12102.18,1638.62
ORD00956,2023-06-20,FUR_674,Chair,Furniture,West,Ahmedabad,CUST4555,Male,50,8,545,15,3706,2704.83,1001.17
ORD00957,2023-10-19,ELE_477,Laptop,Electronics,South,Chennai,CUST7238,Female,23,9,4125,15,31556.25,23547.96,8008.29
ORD00958,2023-04-02,FUR_226,Bed,Furniture,North,Lucknow,CUST5175,Male,63,7,3543,0,24801,18249.75,6551.25
ORD00959,2023-07-01,ELE_124,Smartphone,Electronics,South,Hyderabad,CUST9347,Female,22,8,1912,10,13766.4,10654.49,3111.91
ORD00960,2023-07-17,GRO_156,Milk,Groceries,West,Ahmedabad,CUST6724,Male,36,1,1316,0,1316,1021.6,294.4
ORD00961,2023-10-04,GRO_326,Fruits,Groceries,East,Kolkata,CUST1551,Male,20,9,4834,15,36980.1,26157,10823.1
ORD00962,2023-02-24,GRO_535,Fruits,Groceries,South,Hyderabad,CUST5052,Female,40,6,472,15,2407.2,1856.57,550.63
ORD00963,2023-03-28,FUR_300,Sofa,Furniture,North,Lucknow,CUST1848,Female,19,3,603,20,1447.2,907.97,539.23
ORD00964,2023-07-10,FUR_653,Chair,Furniture,South,Chennai,CUST1314,Female,37,9,1140,5,9747,5918.5,3828.5
ORD00965,2023-09-15,ELE_674,Tablet,Electronics,East,Patna,CUST6585,Male,24,1,4624,15,3930.4,2423.93,1506.47
ORD00966,2023-07-16,CLO_769,Shoes,Clothing,North,Lucknow,CUST1203,Female,21,8,2432,15,16537.6,11050.07,5487.53
ORD00967,2023-11-03,ELE_763,Headphones,Electronics,South,Chennai,CUST5109,Male,22,2,2061,20,3297.6,2958.23,339.37
ORD00968,2023-09-25,CLO_309,Shoes,Clothing,North,Delhi,CUST9720,Female,47,8,3886,10,27979.2,18218.34,9760.86
ORD00969,2023-07-28,GRO_740,Fruits,Groceries,North,Delhi,CUST4406,Male,49,9,2047,0,18423,13729.78,4693.22
ORD00970,2023-08-02,FUR_894,Bed,Furniture,South,Hyderabad,CUST8378,Female,62,4,3492,10,12571.2,8249.87,4321.33
ORD00971,2023-04-19,GRO_740,Eggs,Groceries,West,Mumbai,CUST2545,Female,64,7,3039,20,17018.4,12829.47,4188.93
ORD00972,2023-01-27,CLO_831,Shirt,Clothing,North,Lucknow,CUST7673,Female,56,1,1088,5,1033.6,695.87,337.73
ORD00973,2023-03-13,ELE_921,Laptop,Electronics,West,Ahmedabad,CUST2502,Male,51,7,1525,15,9073.75,5801.97,3271.78
ORD00974,2023-07-20,GRO_593,Rice,Groceries,West,Ahmedabad,CUST8367,Male,52,2,2536,15,4311.2,3251.45,1059.75
ORD00975,2023-06-07,FUR_103,Bed,Furniture,South,Hyderabad,CUST7310,Female,37,9,3583,0,32247,22453.56,9793.44
ORD00976,2023-08-23,CLO_817,Jeans,Clothing,North,Chandigarh,CUST5911,Male,37,6,3482,15,17758.2,10917.53,6840.67
ORD00977,2023-03-29,FUR_316,Chair,Furniture,South,Hyderabad,CUST6816,Male,48,5,4373,20,17492,10530.87,6961.13
ORD00978,2023-12-25,GRO_757,Eggs,Groceries,West,Ahmedabad,CUST7606,Male,47,1,2474,5,2350.3,1890.55,459.75
ORD00979,2023-09-09,FUR_602,Sofa,Furniture,West,Ahmedabad,CUST1118,Male,51,6,3657,15,18650.7,16710.02,1940.68
ORD00980,2023-06-28,CLO_993,Shoes,Clothing,South,Hyderabad,CUST9609,Male,61,6,3528,15,17992.8,13280.46,4712.34
ORD00981,2023-01-03,GRO_313,Eggs,Groceries,East,Bhubaneswar,CUST9021,Male,27,3,608,10,1641.6,1083.01,558.59
ORD00982,2023-06-25,GRO_756,Rice,Groceries,South,Hyderabad,CUST6495,Male,19,4,3309,10,11912.4,8182.85,3729.55
ORD00983,2023-01-17,CLO_151,Shirt,Clothing,North,Lucknow,CUST8890,Female,22,9,4912,5,41997.6,29818.45,12179.15
ORD00984,2023-01-24,FUR_585,Bed,Furniture,South,Chennai,CUST4587,Male,41,3,4454,10,12025.8,8818.74,3207.06
ORD00985,2023-12-23,GRO_267,Rice,Groceries,North,Lucknow,CUST1687,Male,52,8,4668,20,29875.2,24895.55,4979.65
ORD00986,2023-11-20,ELE_913,Smartphone,Electronics,West,Pune,CUST1845,Female,30,6,1867,5,10641.9,7127.11,3514.79
ORD00987,2023-12-03,FUR_869,Sofa,Furniture,East,Patna,CUST4832,Male,30,4,165,5,627,438.16,188.84
ORD00988,2023-06-20,CLO_573,Jeans,Clothing,South,Chennai,CUST3581,Female,64,7,934,10,5884.2,4049.36,1834.84
ORD00989,2023-08-04,CLO_680,Jacket,Clothing,West,Mumbai,CUST2036,Male,58,9,2840,10,23004,17729.07,5274.93
ORD00990,2023-01-13,GRO_219,Rice,Groceries,East,Kolkata,CUST6065,Male,50,9,4057,20,29210.4,22506.05,6704.35
ORD00991,2023-06-22,FUR_646,Sofa,Furniture,North,Delhi,CUST5354,Male,22,7,2264,20,12678.4,9772.4,2906
ORD00992,2023-12-28,GRO_215,Milk,Groceries,West,Mumbai,CUST8746,Male,25,7,4176,20,23385.6,16207.87,7177.73
ORD00993,2023-10-24,ELE_546,Smartphone,Electronics,North,Chandigarh,CUST7559,Male,37,9,2885,5,24666.75,16710.05,7956.7
ORD00994,2023-07-18,CLO_650,Jacket,Clothing,East,Patna,CUST6676,Female,28,6,4090,5,23313,14730.65,8582.35
ORD00995,2023-03-11,CLO_265,Shoes,Clothing,West,Pune,CUST3689,Female,39,4,3506,10,12621.6,10011.1,2610.5
ORD00996,2023-12-15,CLO_683,Shirt,Clothing,South,Hyderabad,CUST9240,Female,50,6,2280,5,12996,7931.63,5064.37
ORD00997,2023-06-15,FUR_473,Table,Furniture,North,Lucknow,CUST8645,Female,48,2,186,15,316.2,205.22,110.98
ORD00998,2023-11-06,ELE_457,Laptop,Electronics,West,Pune,CUST1162,Female,51,2,2497,0,4994,3995.6,998.4
ORD00999,2023-11-11,ELE_936,Laptop,Electronics,South,Chennai,CUST4446,Female,45,5,2890,10,13005,11034.17,1970.83
