Year,Month,Model,Type,Power,Region,Country,Units_Sold,Avg_Price_USD,Revenue_USD,Cost_USD,Profit_USD,Profit_Margin,Gross_Margin,Operating_Expenses_USD,Net_Profit_USD,ROI,EBITDA_Margin
2020,Mar,X5,SUV,Electric,Rest_of_World,India,1400,98651,138111400,109118539.6,28992860.38,20.99,27.15,17509549.84,11483310.54,10.52,37.22
2020,Mar,X7,SUV,Electric,Europe,Germany,873,39675,,26771474.71,7864800.29,22.71,25.65,,,,35.72
2020,Mar,X7,SUV,Diesel,USA,USA,637,96943,61752691,51298919.39,10453771.61,16.93,47.69,7828910.73,2624860.88,5.12,57.76
2020,Mar,X7,SUV,Hybrid,China,China,1877,38266,71825282,51129949.25,20695332.75,28.81,37.74,9105898.25,11589434.5,22.67,47.81
2020,Mar,X7,SUV,Hybrid,Rest_of_World,India,234,75026,17556084,12897333.23,4658750.77,26.54,45.25,2225733.2,2433017.57,18.86,55.32
2020,Mar,Z4,Convertible,Electric,Europe,Germany,1772,93226,165196472,139895546.8,25300925.2,15.32,37.43,20943353.41,4357571.79,3.11,47.5
2020,Mar,Z4,Convertible,Electric,USA,USA,221,47101,10409321,7182686.48,3226634.52,31,36.28,1319677.63,1906956.89,26.55,46.35
2020,Mar,Z4,Convertible,Electric,China,China,1594,63533,,80351237.15,,20.66,42.84,,,,52.91
2020,Mar,Z4,Convertible,Petrol,Rest_of_World,Australia,380,103467,39317460,26654100.73,,32.21,20.14,4984606.81,,,30.21
2020,Mar,i4,Coupe,Electric,Europe,France,455,78947,35920885,25925229.81,9995655.19,27.83,46.11,4553994.28,5441660.91,20.99,56.18
2020,Mar,i4,Coupe,Electric,USA,USA,508,51581,26203148,17144697.35,,34.57,29.3,3321994.61,,,39.37
2020,Mar,i4,Coupe,Electric,China,China,671,37338,25053798,18987021.8,6066776.2,24.21,40.48,3176281.79,2890494.41,15.22,50.55
2020,Mar,i4,Coupe,Electric,Rest_of_World,Japan,1069,57031,60966139,49758929.32,11207209.68,18.38,25.97,7729192.88,3478016.8,6.99,36.04
2020,Mar,iX,SUV,Electric,Europe,Germany,835,106274,88738790,60178375.53,28560414.47,32.18,39.42,11250166.65,17310247.82,28.76,49.49
2020,Mar,iX,SUV,Electric,USA,USA,566,58309,33002894,25543831.38,7459062.62,22.6,43.42,4184055.9,3275006.72,12.82,53.49
2020,Mar,iX,SUV,Electric,China,China,431,72433,,25989380.56,5229242.44,16.75,47.57,,,,57.64
2020,Mar,iX,SUV,Electric,Rest_of_World,India,914,57950,52966300,37242162.62,15724137.38,29.69,22.08,6714985.65,9009151.73,24.19,32.15
2020,Mar,i7,Sedan,Electric,Europe,UK,262,81513,21356406,16706231.93,4650174.07,21.77,48.69,2707532.15,1942641.92,11.63,58.76
2020,Mar,i7,Sedan,Electric,USA,USA,1233,114392,141045336,,22749990.65,16.13,37.59,17881509.71,4868480.94,,47.66
2020,Mar,i7,Sedan,Electric,China,China,498,97008,48309984,31782689.94,16527294.06,34.21,26.36,6124665.11,10402628.95,32.73,36.43
2020,Mar,i7,Sedan,Electric,Rest_of_World,India,1193,,,84735987.97,41690994.03,32.98,24.25,,,,34.32
2020,Mar,M3,Sedan,Petrol,Europe,UK,1106,73293,,58836164.07,22225893.93,27.42,46.59,,,,56.66
2020,Mar,M3,Sedan,Petrol,USA,USA,1795,72689,130476755,102892456.1,27584298.87,21.14,36.38,16541641.35,11042657.52,10.73,46.45
2020,Mar,M3,Sedan,Petrol,China,China,445,76276,33942820,24701892.87,9240927.13,27.22,44.95,4303218.26,4937708.87,19.99,55.02
2020,Mar,M3,Sedan,Petrol,Rest_of_World,South Africa,1216,99626,,91601148.56,29544067.44,24.39,23.7,,,,33.77
2020,Mar,M5,Sedan,Petrol,Europe,Spain,1375,88415,121570625,82270774.7,,32.33,46.99,15412535.95,,,57.06
2020,Mar,M5,Sedan,Petrol,USA,USA,1101,116146,127876746,100390133.8,27486612.2,21.49,45.62,16212016.22,11274595.98,11.23,55.69
2020,Mar,M5,Sedan,Petrol,China,China,1712,60858,104188896,81433254.2,22755641.8,21.84,32.38,13208907.21,9546734.59,11.72,42.45
2020,Mar,M5,Sedan,Petrol,Rest_of_World,South Africa,486,84197,40919742,32267204.57,8652537.43,21.15,42.17,5187741.65,3464795.78,10.74,52.24
2020,Mar,M8,Coupe,Petrol,Europe,Spain,1147,109565,125671055,96720369.3,28950685.7,23.04,49.76,15932382.13,13018303.57,13.46,59.83
2020,Mar,M8,Coupe,Petrol,USA,USA,1429,88081,125867749,98456746.2,27411002.8,21.78,37.2,15957318.69,11453684.11,11.63,47.27
2020,Mar,M8,Coupe,Petrol,China,China,625,86537,54085625,,9658950.15,17.86,38.81,6856891.95,2802058.2,,48.88
2020,Mar,M8,Coupe,Petrol,Rest_of_World,South Africa,584,105265,61474760,44386368.49,17088391.51,27.8,40.76,7793675.06,9294716.45,20.94,50.83
2020,Mar,iX3,SUV,Electric,Europe,Italy,618,,42413340,32190327.63,10223012.37,24.1,49.01,5377097.7,4845914.67,15.05,59.08
2020,Mar,iX3,SUV,Electric,USA,USA,1213,56803,68902039,56093330.92,12808708.08,18.59,28.66,8735294.02,4073414.06,7.26,38.73
2020,Mar,iX3,SUV,Electric,China,China,697,107488,,51765572.33,23153563.67,30.9,21.65,,,,31.72
2020,Mar,iX3,SUV,Electric,Rest_of_World,Brazil,345,89536,30889920,21101194.4,9788725.6,31.69,42.15,3916176.32,5872549.28,27.83,52.22
2020,Mar,2 Series,Hatchback,Diesel,Europe,UK,376,,16535728,13063888.99,,21,24.72,2096374.04,,,34.79
2020,Mar,2 Series,Hatchback,Petrol,USA,USA,1052,44229,46528908,39272328.46,7256579.54,15.6,23.51,5898863.05,1357716.49,3.46,33.58
2020,Mar,2 Series,Hatchback,Electric,China,China,448,65481,29335488,23276325.33,6059162.67,20.65,30.13,3719107.83,2340054.84,10.05,40.2
2020,Mar,2 Series,Hatchback,Electric,Rest_of_World,Brazil,1881,69465,130663665,94134623.48,36529041.52,27.96,25.09,16565337.51,19963704.01,21.21,35.16
2020,Mar,4 Series,Coupe,Diesel,Europe,UK,691,38749,26775559,21741909.56,5033649.44,18.8,37.05,3394563.99,1639085.45,7.54,47.12
2020,Mar,4 Series,Coupe,Hybrid,USA,USA,747,,78600834,66671347.33,11929486.67,15.18,40.73,9964892.26,1964594.41,2.95,50.8
2020,Mar,4 Series,Coupe,Petrol,China,China,808,36134,29196272,20670111.31,8526160.69,29.2,25.94,3701458.24,4824702.45,23.34,36.01
2020,Mar,4 Series,Coupe,Hybrid,Rest_of_World,Brazil,1701,42936,73034136,56709122.18,16325013.82,22.35,25.62,9259154.89,7065858.93,12.46,35.69
2020,Mar,8 Series,Coupe,Hybrid,Europe,UK,1372,75480,103558560,75618116.33,27940443.67,26.98,47.09,13128994.19,14811449.48,19.59,57.16
2020,Mar,8 Series,Coupe,Electric,USA,USA,426,101066,43054116,31046326.23,12007789.77,27.89,36.18,5458334.29,6549455.48,21.1,46.25
2020,Mar,8 Series,Coupe,Electric,China,China,1253,100482,125903946,103795248.7,22108697.29,17.56,25.61,15961907.69,6146789.6,5.92,35.68
2020,Mar,8 Series,Coupe,Diesel,Rest_of_World,India,1685,47821,80578385,,15922615.36,19.76,32.95,10215603.12,5707012.24,,43.02
2020,Mar,i3,Hatchback,Electric,Europe,UK,787,47573,37439951,30317059,7122892,19.02,32.71,4746579.12,2376312.88,7.84,42.78
2020,Mar,i3,Hatchback,Electric,USA,USA,1893,111170,,153747831.8,56696978.21,26.94,37.82,,,,47.89
2020,Mar,i3,Hatchback,Electric,China,China,1363,99864,136114632,114797066.8,,15.66,35.33,17256402.68,,,45.4
2020,Mar,i3,Hatchback,Electric,Rest_of_World,Brazil,533,36789,19608537,16155849.85,3452687.15,17.61,39.49,2485940.02,966747.13,5.98,49.56
2020,Mar,X6,SUV,Diesel,Europe,Germany,1055,113548,119793140,96394357.25,23398782.75,19.53,36.88,15187189.15,8211593.6,8.52,46.95
2020,Mar,X6,SUV,Electric,USA,USA,762,37888,28870656,19149514.42,9721141.58,33.67,42.4,3660177.15,6060964.43,31.65,52.47
2020,Mar,X6,SUV,Hybrid,China,China,1144,87767,100405448,72148965.9,28256482.1,28.14,31.87,12729247.52,15527234.58,21.52,41.94
2020,Mar,X6,SUV,Diesel,Rest_of_World,Japan,447,91560,40927320,31331166.24,9596153.76,23.45,41.68,5188702.38,4407451.38,14.07,51.75
2020,Apr,3 Series,Sedan,Hybrid,Europe,Spain,1732,62432,108132224,90631281.01,17500942.99,16.18,39.26,13708836.24,3792106.75,4.18,49.33
2020,Apr,3 Series,Sedan,Electric,USA,USA,1361,68551,93297911,66643411.86,26654499.14,28.57,48.16,11828164.96,14826334.18,22.25,58.23
2020,Apr,3 Series,Sedan,Electric,China,China,723,73898,53428254,39526640.6,13901613.4,26.02,27.74,6773551.47,7128061.93,18.03,37.81
2020,Apr,3 Series,Sedan,Diesel,Rest_of_World,Brazil,1467,81188,119102796,94157056.92,,20.94,28.4,15099668.4,,,38.47
2020,Apr,5 Series,Sedan,Hybrid,Europe,France,1080,112804,121828320,96306843.02,25521476.98,20.95,30.06,15445206.12,10076270.86,10.46,40.13
2020,Apr,5 Series,Sedan,Diesel,USA,USA,498,114684,,46103145.29,11009486.71,19.28,20.91,,,,30.98
2020,Apr,5 Series,Sedan,Diesel,China,China,535,92696,49592360,33284098.35,16308261.65,32.88,34.74,6287242.76,10021018.89,30.11,44.81
2020,Apr,5 Series,Sedan,Hybrid,Rest_of_World,Australia,1017,37582,38220894,28732699.6,9488194.4,24.82,27.16,4845585.87,4642608.53,16.16,37.23
2020,Apr,7 Series,Sedan,Electric,Europe,Italy,920,41231,37932520,27800499.38,10132020.62,26.71,43.87,4809026.26,5322994.36,19.15,53.94
2020,Apr,7 Series,Sedan,Diesel,USA,USA,1503,82148,123468444,104903782.6,18564661.43,15.04,45.72,15653138.51,2911522.92,2.78,55.79
2020,Apr,7 Series,Sedan,Hybrid,China,China,1371,48412,66372852,56060403.38,10312448.62,15.54,48.38,8414647.6,1897801.02,3.39,58.45
2020,Apr,7 Series,Sedan,Petrol,Rest_of_World,Japan,1691,70481,119183371,82329337.78,,30.92,33.59,15109883.58,,,43.66
2020,Apr,X1,SUV,Electric,Europe,UK,1738,58926,102413388,84361375.1,18052012.9,17.63,34.27,12983811.05,5068201.85,6.01,44.34
2020,Apr,X1,SUV,Electric,USA,USA,1133,81023,91799059,75825319.72,15973739.28,17.4,31.64,11638142.82,4335596.46,5.72,41.71
2020,Apr,X1,SUV,Petrol,China,China,1784,106213,189483992,145289885.6,44194106.43,23.32,37.13,24022487.66,20171618.77,13.88,47.2
2020,Apr,X1,SUV,Electric,Rest_of_World,South Africa,811,43268,35090348,23935170.47,11155177.53,31.79,42.89,4448700.09,6706477.44,28.02,52.96
2020,Apr,X3,SUV,Hybrid,Europe,Italy,676,114376,77318176,52660959.08,24657216.92,31.89,37.35,9802278.86,14854938.06,28.21,47.42
2020,Apr,X3,SUV,Electric,USA,USA,950,73977,70278150,52704336.67,17573813.33,25.01,22.13,8909755.24,8664058.09,16.44,32.2
2020,Apr,X3,SUV,Hybrid,China,China,955,55343,52852565,39215690.92,13636874.08,25.8,45.72,6700566.51,6936307.57,17.69,55.79
2020,Apr,X3,SUV,Hybrid,Rest_of_World,Brazil,685,63188,43283780,34092932.18,9190847.82,21.23,47.37,5487450.73,3703397.09,10.86,57.44
2020,Apr,X5,SUV,Hybrid,Europe,Spain,1379,50169,69183051,50157248.94,19025802.06,27.5,37.21,8770920.28,10254881.78,20.45,47.28
2020,Apr,X5,SUV,Hybrid,USA,USA,2000,104430,208860000,169723467.6,39136532.36,18.74,47.43,26478948.01,12657584.35,7.46,57.5
2020,Apr,X5,SUV,Diesel,China,China,277,37222,10310494,8410580.32,1899913.68,18.43,21.55,1307148.49,592765.19,7.05,31.62
2020,Apr,X5,SUV,Petrol,Rest_of_World,Japan,1678,60488,101498864,68083528.67,33415335.33,32.92,44.88,12867869.11,20547466.22,30.18,54.95
2020,Apr,X7,SUV,Hybrid,Europe,Germany,1810,48566,87904460,71770301.31,16134158.69,18.35,27.72,11144391.58,4989767.11,6.95,37.79
2020,Apr,X7,SUV,Hybrid,USA,USA,1575,107010,168540750,128095352.4,40445397.61,24,20.79,21367335.81,19078061.8,14.89,30.86
2020,Apr,X7,SUV,Electric,China,China,465,100166,46577190,30831267.2,15745922.8,33.81,27.67,5904984.16,9840938.64,31.92,37.74
2020,Apr,X7,SUV,Electric,Rest_of_World,South Africa,1997,58539,116902383,92677518.61,24224864.39,20.72,29.63,14820703.44,9404160.95,10.15,39.7
2020,Apr,Z4,Convertible,Hybrid,Europe,UK,1103,61378,67699934,48029092.55,,29.06,46.4,8582893,,,56.47
2020,Apr,Z4,Convertible,Hybrid,USA,USA,1325,38013,50367225,34582438.51,15784786.49,31.34,37.41,6385478.94,9399307.55,27.18,47.48
2020,Apr,Z4,Convertible,Hybrid,China,China,1561,74855,116848655,89251360.6,27597294.4,23.62,47.58,14813891.89,12783402.51,14.32,57.65
2020,Apr,Z4,Convertible,Electric,Rest_of_World,Australia,1355,54812,74270260,59462558.91,14807701.09,19.94,30.31,9415868.78,5391832.31,9.07,40.38
2020,Apr,i4,Coupe,Electric,Europe,Spain,282,91197,25717554,20836845.21,4880708.79,18.98,40.42,3260431.75,1620277.04,7.78,50.49
2020,Apr,i4,Coupe,Electric,USA,USA,1551,117135,181676385,120160723.7,61515661.34,33.86,37.85,23032651.31,38483010.03,32.03,47.92
2020,Apr,i4,Coupe,Electric,China,China,1030,88942,91610260,72829534.92,18780725.08,20.5,22.26,11614207.18,7166517.9,9.84,32.33
2020,Apr,i4,Coupe,Electric,Rest_of_World,South Africa,1741,90056,156787496,107992248.1,48795247.88,31.12,35.61,19877276.43,28917971.45,26.78,45.68
2020,Apr,iX,SUV,Electric,Europe,France,1279,80387,102814973,68079841.72,,33.78,34.98,13034723.38,,,45.05
2020,Apr,iX,SUV,Electric,USA,USA,1240,109245,135463800,112567403.4,22896396.57,16.9,27.56,17173891.2,5722505.37,5.08,37.63
2020,Apr,iX,SUV,Electric,China,China,388,117986,45778568,,9429032.19,20.6,45.52,5803736.1,3625296.09,,55.59
2020,Apr,iX,SUV,Electric,Rest_of_World,India,632,50467,,26930218.88,4964925.12,15.57,35.23,,,,45.3
2020,Apr,i7,Sedan,Electric,Europe,Germany,400,89605,35842000,27832454.23,8009545.77,22.35,44.29,4543993.37,3465552.4,12.45,54.36
2020,Apr,i7,Sedan,Electric,USA,USA,1218,67994,,55115360.82,27701331.18,33.45,44.98,,,,55.05
2020,Apr,i7,Sedan,Electric,China,China,1940,84922,164748680,124877228.7,39871451.29,24.2,30.18,20886583.03,18984868.26,15.2,40.25
2020,Apr,i7,Sedan,Electric,Rest_of_World,Brazil,1038,47217,49011246,40762525.2,8248720.8,16.83,47.22,6213570.02,2035150.78,4.99,57.29
2020,Apr,M3,Sedan,Petrol,Europe,UK,1407,107922,151846254,115409811.3,36436442.7,24,33.15,19250833.4,17185609.3,14.89,43.22
2020,Apr,M3,Sedan,Petrol,USA,USA,1041,106629,111000789,93696504.88,,15.59,28.32,14072508.48,,,38.39
2020,Apr,M3,Sedan,Petrol,China,China,1410,44227,62360070,48008758.48,14351311.52,23.01,47.31,7905913.3,6445398.22,13.43,57.38
2020,Apr,M3,Sedan,Petrol,Rest_of_World,Brazil,1897,88028,166989116,122196939.1,44792176.9,26.82,24.8,21170622.04,23621554.86,19.33,34.87
2020,Apr,M5,Sedan,Petrol,Europe,UK,1044,72824,76028256,63416883.51,12611372.49,16.59,38.29,9638744.79,2972627.7,4.69,48.36
2020,Apr,M5,Sedan,Petrol,USA,USA,622,85854,53401188,43935175.42,9466012.58,17.73,49.08,6770120.08,2695892.5,6.14,59.15
2020,Apr,M5,Sedan,Petrol,China,China,984,89992,88552128,60960691.21,27591436.79,31.16,21.94,11226501.93,16364934.86,26.85,32.01
2020,Apr,M5,Sedan,Petrol,Rest_of_World,India,876,54831,48031956,39393462.9,8638493.1,17.98,23.13,6089417.15,2549075.95,6.47,33.2
2020,Apr,M8,Coupe,Petrol,Europe,Italy,804,53250,42813000,36003395.31,6809604.69,15.91,35.8,5427765.97,1381838.72,3.84,45.87
2020,Apr,M8,Coupe,Petrol,USA,USA,1373,119812,164501876,111261184.5,53240691.51,32.36,37.47,20855293.6,32385397.91,29.11,47.54
2020,Apr,M8,Coupe,Petrol,China,China,852,57977,49396404,41821450.21,7574953.79,15.34,43.44,6262399.76,1312554.03,3.14,53.51
2020,Apr,M8,Coupe,Petrol,Rest_of_World,Australia,1056,82548,87170688,59526711.9,27643976.1,31.71,28.15,11051365.1,16592611,27.87,38.22
2020,Apr,iX3,SUV,Electric,Europe,Germany,692,69961,48413012,37817424.98,10595587.02,21.89,21.51,6137726.84,4457860.18,11.79,31.58
2020,Apr,iX3,SUV,Electric,USA,USA,892,57489,51280188,35737850.21,15542337.79,30.31,43.6,6501222.98,9041114.81,25.3,53.67
2020,Apr,iX3,SUV,Electric,China,China,698,69927,48809046,35924058.93,12884987.07,26.4,30.48,6187935.42,6697051.65,18.64,40.55
2020,Apr,iX3,SUV,Electric,Rest_of_World,India,201,99307,19960707,13390595.53,6570111.47,32.92,29.98,2530587.58,4039523.89,30.17,40.05
2020,Apr,2 Series,Hatchback,Hybrid,Europe,Germany,1320,119653,157941960,130384779.8,27557180.2,17.45,49.14,20023637.59,7533542.61,5.78,59.21
2020,Apr,2 Series,Hatchback,Electric,USA,USA,1516,116662,176859592,146277301,30582291.04,17.29,37,22421985.74,8160305.3,5.58,47.07
2020,Apr,2 Series,Hatchback,Diesel,China,China,213,88848,18924624,14872612.17,4052011.83,21.41,23.52,2399234.58,1652777.25,11.11,33.59
2020,Apr,2 Series,Hatchback,Diesel,Rest_of_World,Australia,1160,,45245800,38077245.38,7168554.62,15.84,29.75,5736192.6,1432362.02,3.76,39.82
2020,Apr,4 Series,Coupe,Petrol,Europe,UK,1753,68091,119363523,99264134.73,20099388.27,16.84,41.95,15132722.97,4966665.3,5,52.02
2020,Apr,4 Series,Coupe,Petrol,USA,USA,1565,67034,104908210,86997600.16,17910609.84,17.07,34.2,13300100.73,4610509.11,5.3,44.27
2020,Apr,4 Series,Coupe,Diesel,China,China,769,40186,30903034,23918885.85,6984148.15,22.6,22.44,3917838.89,3066309.26,12.82,32.51
2020,Apr,4 Series,Coupe,Electric,Rest_of_World,Japan,1651,37759,62340109,45182097.93,17158011.07,27.52,45.05,7903382.67,9254628.4,20.48,55.12
2020,Apr,8 Series,Coupe,Petrol,Europe,Germany,558,48021,26795718,18756988.7,8038729.3,30,39.56,3397119.72,4641609.58,24.75,49.63
2020,Apr,8 Series,Coupe,Diesel,USA,USA,1563,35048,54780024,42687427.82,12092596.18,22.07,36.12,6944926.78,5147669.4,12.06,46.19
2020,Apr,8 Series,Coupe,Diesel,China,China,1014,54121,54878694,39452153.37,15426540.63,28.11,25.28,6957436.01,8469104.62,21.47,35.35
2020,Apr,8 Series,Coupe,Petrol,Rest_of_World,South Africa,855,100205,85675275,67815743.65,17859531.35,20.85,26.75,10861778.95,6997752.4,10.32,36.82
2020,Apr,i3,Hatchback,Electric,Europe,Spain,1652,88747,146610044,,28140933.88,19.19,42.78,18586994.79,9553939.09,,52.85
2020,Apr,i3,Hatchback,Electric,USA,USA,1579,117797,186001463,132257431.9,53744031.15,28.89,28.82,23580978.01,30163053.14,22.81,38.89
2020,Apr,i3,Hatchback,Electric,China,China,1390,47187,65589930,55596466.3,9993463.7,15.24,26.08,8315389.96,1678073.74,3.02,36.15
2020,Apr,i3,Hatchback,Electric,Rest_of_World,Japan,388,47243,18330284,15170176.71,3160107.29,17.24,41.59,2323885.08,836222.21,5.51,51.66
2020,Apr,X6,SUV,Petrol,Europe,France,976,108640,106032640,69239850.29,36792789.71,34.7,46.63,13442654.23,23350135.48,33.72,56.7
2020,Apr,X6,SUV,Electric,USA,USA,888,102532,91048416,70233006.09,20815409.91,22.86,40.17,11542977.47,9272432.44,13.2,50.24
2020,Apr,X6,SUV,Hybrid,China,China,659,40105,26429195,18310323.01,8118871.99,30.72,26.99,3350652.5,4768219.49,26.04,37.06
2020,Apr,X6,SUV,Hybrid,Rest_of_World,Australia,1301,98515,128168015,89873266.43,38294748.57,29.88,41.4,16248942.86,22045805.71,24.53,51.47
2020,May,3 Series,Sedan,Diesel,Europe,Spain,1959,85133,166775547,123674023.8,43101523.24,25.84,38.55,21143546.1,21957977.14,17.75,48.62
2020,May,3 Series,Sedan,Diesel,USA,USA,909,49853,45316377,34643602.48,10672774.52,23.55,27.03,5745140.24,4927634.28,14.22,37.1
2020,May,3 Series,Sedan,Diesel,China,China,1513,77850,117787050,91583894.38,26203155.62,22.25,34.95,14932860.16,11270295.46,12.31,45.02
2020,May,3 Series,Sedan,Diesel,Rest_of_World,South Africa,1535,87782,134745370,108848227.7,25897142.28,19.22,33.5,17082809.76,8814332.52,8.1,43.57
2020,May,5 Series,Sedan,Hybrid,Europe,UK,1349,86557,116765393,85151287.34,31614105.66,27.07,49.26,14803336.06,16810769.6,19.74,59.33
2020,May,5 Series,Sedan,Diesel,USA,USA,203,109750,22279250,14561974.15,7717275.85,34.64,28.3,2824528.88,4892746.97,33.6,38.37
2020,May,5 Series,Sedan,Hybrid,China,China,822,58766,48305652,38921774.59,9383877.41,19.43,27.81,6124115.9,3259761.51,8.38,37.88
2020,May,5 Series,Sedan,Electric,Rest_of_World,Japan,1319,108721,143402999,118316641.3,25086357.73,17.49,41.16,18180410.58,6905947.15,5.84,51.23
2020,May,7 Series,Sedan,Diesel,Europe,Spain,275,59032,16233800,12049029.39,4184770.61,25.78,41.94,2058096.07,2126674.54,17.65,52.01
2020,May,7 Series,Sedan,Hybrid,USA,USA,470,119917,56360990,42109637.76,14251352.24,25.29,29,7145359.21,7105993.03,16.87,39.07
2020,May,7 Series,Sedan,Petrol,China,China,1630,94215,153570450,117772629.4,35797820.56,23.31,26.34,19469424.31,16328396.25,13.86,36.41
2020,May,7 Series,Sedan,Petrol,Rest_of_World,South Africa,368,73500,27048000,22707922.2,4340077.8,16.05,47.6,3429103.64,910974.16,4.01,57.67
2020,May,X1,SUV,Electric,Europe,Italy,1315,113163,148809345,115312177.2,33497167.78,22.51,31.79,18865818.77,14631349.01,12.69,41.86
2020,May,X1,SUV,Electric,USA,USA,1816,85152,154636032,125537480.2,29098551.82,18.82,44.13,19604517.15,9494034.67,7.56,54.2
2020,May,X1,SUV,Petrol,China,China,1091,117408,128092128,89694462.81,38397665.19,29.98,40.55,16239322.02,22158343.17,24.7,50.62
2020,May,X1,SUV,Hybrid,Rest_of_World,Japan,1104,79520,87790080,62825824.99,24964255.01,28.44,47.88,11129890.66,13834364.35,22.02,57.95
2020,May,X3,SUV,Hybrid,Europe,Italy,970,105564,102397080,75783712.69,26613367.31,25.99,41.82,12981743.55,13631623.76,17.99,51.89
2020,May,X3,SUV,Petrol,USA,USA,1341,91173,122262993,80307094.74,41955898.26,34.32,49.25,15500313.3,26455584.96,32.94,59.32
2020,May,X3,SUV,Hybrid,China,China,1739,62354,108433606,74898882.69,33534723.31,30.93,25.59,13747044.98,19787678.33,26.42,35.66
2020,May,X3,SUV,Electric,Rest_of_World,Brazil,1789,36314,64965746,52228369.09,12737376.91,19.61,29.34,8236256.87,4501120.04,8.62,39.41
2020,May,X5,SUV,Petrol,Europe,Spain,221,71305,15758405,12712389.32,3046015.68,19.33,48.34,1997826.23,1048189.45,8.25,58.41
2020,May,X5,SUV,Electric,USA,USA,260,87945,22865700,18875715.4,3989984.6,17.45,47.91,2898878.11,1091106.49,5.78,57.98
2020,May,X5,SUV,Petrol,China,China,1553,64415,100036495,83465583.11,16570911.89,16.56,35.05,12682472.23,3888439.66,4.66,45.12
2020,May,X5,SUV,Petrol,Rest_of_World,Brazil,309,89461,27643449,22280290.79,5363158.21,19.4,28.92,3504593.74,1858564.47,8.34,38.99
2020,May,X7,SUV,Petrol,Europe,Italy,1286,93057,119671302,85770924.81,33900377.19,28.33,35.79,15171742.72,18728634.47,21.84,45.86
2020,May,X7,SUV,Petrol,USA,USA,473,72110,34108030,25612680.32,8495349.68,24.91,42.02,4324163.33,4171186.35,16.29,52.09
2020,May,X7,SUV,Diesel,China,China,513,106812,54794556,36747496.16,18047059.84,32.94,44.85,6946769.12,11100290.72,30.21,54.92
2020,May,X7,SUV,Electric,Rest_of_World,South Africa,1509,61351,92578659,63509219.34,29069439.66,31.4,41.74,11736979.31,17332460.35,27.29,51.81
2020,May,Z4,Convertible,Diesel,Europe,France,745,68285,50872325,41759157.66,9113167.34,17.91,25.4,6449514.74,2663652.6,6.38,35.47
2020,May,Z4,Convertible,Hybrid,USA,USA,1741,93134,162146294,,27549958.87,16.99,34.42,20556656.56,6993302.31,,44.49
2020,May,Z4,Convertible,Diesel,China,China,1130,89280,,78054044.52,,22.63,35.95,,,,46.02
2020,May,Z4,Convertible,Diesel,Rest_of_World,Australia,500,54046,27023000,18994266.72,8028733.28,29.71,46.17,3425934.18,4602799.1,24.23,56.24
